id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Enrichment
TMEM57	ENSG00000204178	MACO1	55219	MACO1	-0.2156925
TMEM59L	ENSG00000105696	TMEM59L	25789	TMEM59L	-0.8056725
TMEM60	ENSG00000135211	TMEM60	85025	TMEM60	-1.089665
TMEM61	ENSG00000143001	TMEM61	199964	TMEM61	0.4323
TMEM62	ENSG00000137842	TMEM62	80021	TMEM62	-0.00173000000000001
TMEM63A	ENSG00000196187	TMEM63A	9725	TMEM63A	-0.680885
TMEM63B	ENSG00000137216	TMEM63B	55362	TMEM63B	0.08212
TMEM63C	ENSG00000165548	TMEM63C	57156	TMEM63C	-0.19428395
TMEM64	ENSG00000180694	TMEM64	169200	TMEM64	-0.468625
TMEM65	ENSG00000164983	TMEM65	157378	TMEM65	0.0415500000000001
TMEM67	ENSG00000164953	TMEM67	91147	TMEM67	0.5573
TMEM68	ENSG00000167904	TMEM68	137695	TMEM68	0.219985
TMEM69	ENSG00000159596	TMEM69	51249	TMEM69	-0.91707
TMEM70	ENSG00000175606	TMEM70	54968	TMEM70	-0.50021
TMEM71	ENSG00000165071	TMEM71	137835	TMEM71	-0.22772
TMEM72	ENSG00000187783	TMEM72	643236	TMEM72	-0.5945225
TMEM74	ENSG00000164841	TMEM74	157753	TMEM74	-0.27601
TMEM74B	ENSG00000125895	TMEM74B	55321	TMEM74B	-0.374813
TMEM79	ENSG00000163472	TMEM79	84283	TMEM79	-14.895215
TMEM80	ENSG00000177042	TMEM80	283232	TMEM80	2.10835
TMEM81	ENSG00000174529	TMEM81	388730	TMEM81	-0.609265
TMEM82	ENSG00000162460	TMEM82	388595	TMEM82	-0.72496
TMEM86A	ENSG00000151117	TMEM86A	144110	TMEM86A	-0.605765
TMEM86B	ENSG00000180089	TMEM86B	255043	TMEM86B	0.467925
TMEM87A	ENSG00000103978	TMEM87A	25963	TMEM87A	1.267778
TMEM87B	ENSG00000153214	TMEM87B	84910	TMEM87B	0.53765
TMEM88	ENSG00000167874	TMEM88	92162	TMEM88	-2.64035
TMEM88B	ENSG00000205116	TMEM88B	643965	TMEM88B	0.2105105
TMEM89	ENSG00000183396	TMEM89	440955	TMEM89	-0.83233
TMEM8A	ENSG00000129925	PGAP6	58986	PGAP6	0.58454
TMEM8B	ENSG00000137103	TMEM8B	51754	TMEM8B	-0.168072
TMEM8C	ENSG00000187616	MYMK	389827	MYMK	-0.481075
TMEM9	ENSG00000116857	TMEM9	252839	TMEM9	-1.18682
TMEM91	ENSG00000142046	TMEM91	641649	TMEM91	0.306415
TMEM92	ENSG00000167105	TMEM92	162461	TMEM92	1.03784
TMEM95	ENSG00000182896	TMEM95	339168	TMEM95	1.52295
TMEM97	ENSG00000109084	TMEM97	27346	TMEM97	0.289665
TMEM98	ENSG00000006042	TMEM98	26022	TMEM98	-0.502405
TMEM99	ENSG00000167920	KRT10-AS1	147184	KRT10-AS1	0.145335
TMEM9B	ENSG00000175348	TMEM9B	56674	TMEM9B	-0.69119
TMF1	ENSG00000144747	TMF1	7110	TMF1	0.41158
TMIE	ENSG00000181585	TMIE	259236	TMIE	0.010885
TMIGD1	ENSG00000182271	TMIGD1	388364	TMIGD1	0.50329775
TMIGD2	ENSG00000167664	TMIGD2	126259	TMIGD2	-0.1192075
TMIGD3	ENSG00000121933	TMIGD3	57413	TMIGD3	-0.08489
TMLHE	ENSG00000185973	TMLHE	55217	TMLHE	0.1742425
TMOD1	ENSG00000136842	TMOD1	7111	TMOD1	-0.482235
TMOD2	ENSG00000128872	TMOD2	29767	TMOD2	-0.998415
TMOD3	ENSG00000138594	TMOD3	29766	TMOD3	-0.369965
TMOD4	ENSG00000163157	TMOD4	29765	TMOD4	0.160385
TMPO	ENSG00000120802	TMPO	7112	TMPO	0.210655
TMPPE	ENSG00000188167	TMPPE	643853	TMPPE	-0.38956
TMPRSS11A	ENSG00000187054	TMPRSS11A	339967	TMPRSS11A	-0.836115
TMPRSS11B	ENSG00000185873	TMPRSS11B	132724	TMPRSS11B	-0.27719
TMPRSS11D	ENSG00000153802	TMPRSS11D	9407	TMPRSS11D	-0.087615
TMPRSS11E	ENSG00000087128	TMPRSS11E	28983	TMPRSS11E	0.78413
TMPRSS11F	ENSG00000198092	TMPRSS11F	389208	TMPRSS11F	-0.3149
TMPRSS12	ENSG00000186452	TMPRSS12	283471	TMPRSS12	-0.068445
TMPRSS13	ENSG00000137747	TMPRSS13	84000	TMPRSS13	0.342863
TMPRSS15	ENSG00000154646	TMPRSS15	5651	TMPRSS15	0.00215499999999999
TMPRSS2	ENSG00000184012	TMPRSS2	7113	TMPRSS2	-0.808418
TMPRSS3	ENSG00000160183	TMPRSS3	64699	TMPRSS3	-0.0502
TMPRSS4	ENSG00000137648	TMPRSS4	56649	TMPRSS4	0.286945
TMPRSS5	ENSG00000166682	TMPRSS5	80975	TMPRSS5	0.640885
TMPRSS6	ENSG00000187045	TMPRSS6	164656	TMPRSS6	-0.1632883
TMPRSS7	ENSG00000176040	TMPRSS7	344805	TMPRSS7	0.01211
TMPRSS9	ENSG00000178297	TMPRSS9	360200	TMPRSS9	-0.70933
TMSB10	ENSG00000034510	TMSB10	9168	TMSB10	0.17477
TMSB15A	ENSG00000158164	TMSB15A	11013	TMSB15A	-1.30955
TMSB15B	ENSG00000158427	TMSB15B	286527	TMSB15B	-0.132485
TMSB4X	ENSG00000205542	TMSB4X	7114	TMSB4X	0.50488
TMSB4Y	ENSG00000154620	TMSB4Y	9087	TMSB4Y	-0.898
TMTC1	ENSG00000133687	TMTC1	83857	TMTC1	-0.253025
TMTC2	ENSG00000179104	TMTC2	160335	TMTC2	-0.83159
TMTC3	ENSG00000139324	TMTC3	160418	TMTC3	0.69585
TMTC4	ENSG00000125247	TMTC4	84899	TMTC4	-0.338207
TMUB1	ENSG00000164897	TMUB1	83590	TMUB1	-0.238978
TMUB2	ENSG00000168591	TMUB2	79089	TMUB2	-0.3362205
TMX1	ENSG00000139921	TMX1	81542	TMX1	-0.1609475
TMX2	ENSG00000213593	TMX2	51075	TMX2	-0.84925
TMX3	ENSG00000166479	TMX3	54495	TMX3	-0.77358
TMX4	ENSG00000125827	TMX4	56255	TMX4	-1.2405
TNC	ENSG00000041982	TNC	3371	TNC	-0.984325
TNF	ENSG00000232810	TNF	7124	TNF	0.063175
TNFAIP1	ENSG00000109079	TNFAIP1	7126	TNFAIP1	-0.62919
TNFAIP2	ENSG00000185215	TNFAIP2	7127	TNFAIP2	-0.134985
TNFAIP3	ENSG00000118503	TNFAIP3	7128	TNFAIP3	0.11852
TNFAIP6	ENSG00000123610	TNFAIP6	7130	TNFAIP6	-0.6593375
TNFAIP8	ENSG00000145779	TNFAIP8	25816	TNFAIP8	0.37584
TNFAIP8L1	ENSG00000185361	TNFAIP8L1	126282	TNFAIP8L1	1.88815
TNFAIP8L2	ENSG00000163154	TNFAIP8L2	79626	TNFAIP8L2	0.3604965
TNFAIP8L3	ENSG00000183578	TNFAIP8L3	388121	TNFAIP8L3	-0.01294
TNFRSF10A	ENSG00000104689	TNFRSF10A	8797	TNFRSF10A	-0.084625
TNFRSF10B	ENSG00000120889	TNFRSF10B	8795	TNFRSF10B	-0.512545
TNFRSF10C	ENSG00000173535	TNFRSF10C	8794	TNFRSF10C	0.057433
TNFRSF10D	ENSG00000173530	TNFRSF10D	8793	TNFRSF10D	1.06092
TNFRSF11A	ENSG00000141655	TNFRSF11A	8792	TNFRSF11A	0.1926
TNFRSF11B	ENSG00000164761	TNFRSF11B	4982	TNFRSF11B	-0.191271
TNFRSF12A	ENSG00000006327	TNFRSF12A	51330	TNFRSF12A	0.3317125
TNFRSF13B	ENSG00000240505	TNFRSF13B	23495	TNFRSF13B	-0.074605
TNFRSF13C	ENSG00000159958	TNFRSF13C	115650	TNFRSF13C	-0.36015
TNFRSF14	ENSG00000157873	TNFRSF14	8764	TNFRSF14	0.17036
TNFRSF17	ENSG00000048462	TNFRSF17	608	TNFRSF17	-0.083726
TNFRSF18	ENSG00000186891	TNFRSF18	8784	TNFRSF18	0.63954
TNFRSF19	ENSG00000127863	TNFRSF19	55504	TNFRSF19	-0.10604
TNFRSF1A	ENSG00000067182	TNFRSF1A	7132	TNFRSF1A	0.74659
TNFRSF1B	ENSG00000028137	TNFRSF1B	7133	TNFRSF1B	0.2324225
TNFRSF21	ENSG00000146072	TNFRSF21	27242	TNFRSF21	0.802415
TNFRSF25	ENSG00000215788	TNFRSF25	8718	TNFRSF25	-0.430147
TNFRSF4	ENSG00000186827	TNFRSF4	7293	TNFRSF4	-0.412322
TNFRSF6B	ENSG00000243509	TNFRSF6B	8771	TNFRSF6B	1.572875
TNFRSF8	ENSG00000120949	TNFRSF8	943	TNFRSF8	-1.520235
TNFRSF9	ENSG00000049249	TNFRSF9	3604	TNFRSF9	0.29718
TNFSF10	ENSG00000121858	TNFSF10	8743	TNFSF10	-0.080675
TNFSF11	ENSG00000120659	TNFSF11	8600	TNFSF11	0.8516
TNFSF12	ENSG00000239697	TNFSF12	8742	TNFSF12	0.074525
TNFSF13	ENSG00000161955	TNFSF13	8741	TNFSF13	-0.659305
TNFSF13B	ENSG00000102524	TNFSF13B	10673	TNFSF13B	-1.35815
TNFSF14	ENSG00000125735	TNFSF14	8740	TNFSF14	-0.61622
TNFSF15	ENSG00000181634	TNFSF15	9966	TNFSF15	0.0935
TNFSF18	ENSG00000120337	TNFSF18	8995	TNFSF18	0.363447
TNFSF4	ENSG00000117586	TNFSF4	7292	TNFSF4	-0.501165
TNFSF8	ENSG00000106952	TNFSF8	944	TNFSF8	0.295665
TNFSF9	ENSG00000125657	TNFSF9	8744	TNFSF9	0.065523
TNIK	ENSG00000154310	TNIK	23043	TNIK	0.12164925
TNIP1	ENSG00000145901	TNIP1	10318	TNIP1	-0.271735
TNIP2	ENSG00000168884	TNIP2	79155	TNIP2	-0.259295
TNIP3	ENSG00000050730	TNIP3	79931	TNIP3	-0.114823
TNK1	ENSG00000174292	TNK1	8711	TNK1	-0.39832
TNK2	ENSG00000061938	TNK2	10188	TNK2	0.425836
TNKS	ENSG00000173273	TNKS	8658	TNKS	0.55172
TNKS1BP1	ENSG00000149115	TNKS1BP1	85456	TNKS1BP1	-0.13455605
TNKS2	ENSG00000107854	TNKS2	80351	TNKS2	0.428315
TNMD	ENSG00000000005	TNMD	64102	TNMD	1.481026
TNN	ENSG00000120332	TNN	63923	TNN	0.23578
TNNC1	ENSG00000114854	TNNC1	7134	TNNC1	0.68603
TNNC2	ENSG00000101470	TNNC2	7125	TNNC2	1.05699
TNNI1	ENSG00000159173	TNNI1	7135	TNNI1	1.478425
TNNI2	ENSG00000130598	TNNI2	7136	TNNI2	-0.79287
TNNI3	ENSG00000129991	TNNI3	7137	TNNI3	0.000769999999999993
TNNI3K	ENSG00000116783	TNNI3K	51086	TNNI3K	-0.80529
TNNT1	ENSG00000105048	TNNT1	7138	TNNT1	-1.220115
TNNT2	ENSG00000118194	TNNT2	7139	TNNT2	-0.246433
TNNT3	ENSG00000130595	TNNT3	7140	TNNT3	0.606585
TNP1	ENSG00000118245	TNP1	7141	TNP1	0.18191
TNP2	ENSG00000178279	TNP2	7142	TNP2	-0.446015
TNPO1	ENSG00000083312	TNPO1	3842	TNPO1	0.53589
TNPO2	ENSG00000105576	TNPO2	30000	TNPO2	-0.20896
TNPO3	ENSG00000064419	TNPO3	23534	TNPO3	0.07644
TNR	ENSG00000116147	TNR	7143	TNR	-0.865022
TNRC18	ENSG00000182095	TNRC18	84629	TNRC18	-0.8178805
TNRC6A	ENSG00000090905	TNRC6A	27327	TNRC6A	-0.0160115
TNRC6B	ENSG00000100354	TNRC6B	23112	TNRC6B	0.13125
TNRC6C	ENSG00000078687	TNRC6C	57690	TNRC6C	-0.20214
TNS1	ENSG00000079308	TNS1	7145	TNS1	-0.27803
TNS2	ENSG00000111077	TNS2	23371	TNS2	0.25334
TNS3	ENSG00000136205	TNS3	64759	TNS3	1.023785
TNS4	ENSG00000131746	TNS4	84951	TNS4	-0.012845
TNXB	ENSG00000168477	TNXB	7148	TNXB	0.111305
TOB1	ENSG00000141232	TOB1	10140	TOB1	0.78007
TOB2	ENSG00000183864	TOB2	10766	TOB2	-1.38126
TOE1	ENSG00000132773	TOE1	114034	TOE1	-0.086455
TOLLIP	ENSG00000078902	TOLLIP	54472	TOLLIP	0.87314
TOM1	ENSG00000100284	TOM1	10043	TOM1	-0.05805
TOM1L1	ENSG00000141198	TOM1L1	10040	TOM1L1	0.616154
TOM1L2	ENSG00000175662	TOM1L2	146691	TOM1L2	0.46106
TOMM20	ENSG00000173726	TOMM20	9804	TOMM20	-0.085055
TOMM20L	ENSG00000196860	TOMM20L	387990	TOMM20L	-0.082305
TOMM22	ENSG00000100216	TOMM22	56993	TOMM22	-1.323415
TOMM34	ENSG00000025772	TOMM34	10953	TOMM34	-0.911225
TOMM40	ENSG00000130204	TOMM40	10452	TOMM40	-0.12617
TOMM40L	ENSG00000158882	TOMM40L	84134	TOMM40L	0.2154365
TOMM5	ENSG00000175768	TOMM5	401505	TOMM5	-0.367775
TOMM6	ENSG00000214736	TOMM6	100188893	TOMM6	-0.565175
TOMM7	ENSG00000196683	TOMM7	54543	TOMM7	0.296435
TOMM70A	ENSG00000154174	TOMM70	9868	TOMM70	0.4394875
TONSL	ENSG00000160949	TONSL	4796	TONSL	-1.2397
TOP1	ENSG00000198900	TOP1	7150	TOP1	0.041539
TOP1MT	ENSG00000184428	TOP1MT	116447	TOP1MT	-0.409215
TOP2A	ENSG00000131747	TOP2A	7153	TOP2A	0.141195
TOP2B	ENSG00000077097	TOP2B	7155	TOP2B	-0.08994
TOP3A	ENSG00000177302	TOP3A	7156	TOP3A	-0.530935
TOP3B	ENSG00000100038	TOP3B	8940	TOP3B	-0.466546
TOPAZ1	ENSG00000173769	TOPAZ1	375337	TOPAZ1	-0.01218
TOPBP1	ENSG00000163781	TOPBP1	11073	TOPBP1	-0.25787
TOPORS	ENSG00000197579	TOPORS	10210	TOPORS	-0.63557
TOR1A	ENSG00000136827	TOR1A	1861	TOR1A	-0.983395
TOR1AIP1	ENSG00000143337	TOR1AIP1	26092	TOR1AIP1	-0.49091
TOR1AIP2	ENSG00000169905	TOR1AIP2	163590	TOR1AIP2	-1.62574
TOR1B	ENSG00000136816	TOR1B	27348	TOR1B	-0.09593
TOR2A	ENSG00000160404	TOR2A	27433	TOR2A	0.083925
TOR3A	ENSG00000186283	TOR3A	64222	TOR3A	-0.72658
TOR4A	ENSG00000198113	TOR4A	54863	TOR4A	0.147105
TOX	ENSG00000198846	TOX	9760	TOX	0.098085
TOX2	ENSG00000124191	TOX2	84969	TOX2	0.45356
TOX3	ENSG00000103460	TOX3	27324	TOX3	0.12171215
TOX4	ENSG00000092203	TOX4	9878	TOX4	0.29727
TP53	ENSG00000141510	TP53	7157	TP53	0.258075
TP53AIP1	ENSG00000120471	TP53AIP1	63970	TP53AIP1	0.099995
TP53BP1	ENSG00000067369	TP53BP1	7158	TP53BP1	-0.68779
TP53BP2	ENSG00000143514	TP53BP2	7159	TP53BP2	-0.312575
TP53I11	ENSG00000175274	TP53I11	9537	TP53I11	-1.24946
TP53I13	ENSG00000167543	TP53I13	90313	TP53I13	0.2190405
TP53I3	ENSG00000115129	TP53I3	9540	TP53I3	0.70471
TP53INP1	ENSG00000164938	TP53INP1	94241	TP53INP1	0.0186525
TP53INP2	ENSG00000078804	TP53INP2	58476	TP53INP2	0.2079405
TP53RK	ENSG00000172315	TP53RK	112858	TP53RK	0.0623125
TP53TG3	ENSG00000183632	TP53TG3	24150	TP53TG3	-0.265855
TP53TG3B	ENSG00000261509	TP53TG3B	729355	TP53TG3B	0.661765
TP53TG3C	ENSG00000205457	TP53TG3C	653550	TP53TG3C	-1.1772
TP53TG3D	ENSG00000205456	TP53TG3D	729264	TP53TG3D	-1.17665
TP53TG5	ENSG00000124251	TP53TG5	27296	TP53TG5	0.3995615
TP63	ENSG00000073282	TP63	8626	TP63	-0.74624
TP73	ENSG00000078900	TP73	7161	TP73	-0.04422
TPBG	ENSG00000146242	TPBG	7162	TPBG	-0.857345
TPBGL	ENSG00000261594	TPBGL	100507050	TPBGL	0.061235
TPCN1	ENSG00000186815	TPCN1	53373	TPCN1	0.20757
TPCN2	ENSG00000162341	TPCN2	219931	TPCN2	-0.49461
TPD52	ENSG00000076554	TPD52	7163	TPD52	-0.245575
TPD52L1	ENSG00000111907	TPD52L1	7164	TPD52L1	-0.56198
TPD52L2	ENSG00000101150	TPD52L2	7165	TPD52L2	0.39259
TPD52L3	ENSG00000170777	TPD52L3	89882	TPD52L3	-0.860115
TPGS1	ENSG00000141933	TPGS1	91978	TPGS1	0.10918
TPGS2	ENSG00000134779	TPGS2	25941	TPGS2	0.175085
TPH1	ENSG00000129167	TPH1	7166	TPH1	-1.57291
TPH2	ENSG00000139287	TPH2	121278	TPH2	-1.520845
TPI1	ENSG00000111669	TPI1	7167	TPI1	-0.71263
TPK1	ENSG00000196511	TPK1	27010	TPK1	-0.36128525
TPM1	ENSG00000140416	TPM1	7168	TPM1	-0.3656985
TPM2	ENSG00000198467	TPM2	7169	TPM2	-0.688145
TPM3	ENSG00000143549	TPM3	7170	TPM3	-0.456545
TPM4	ENSG00000167460	TPM4	7171	TPM4	-19.926295
TPMT	ENSG00000137364	TPMT	7172	TPMT	0.0213999999999999
TPO	ENSG00000115705	TPO	7173	TPO	-0.39544
TPP1	ENSG00000166340	TPP1	1200	TPP1	-0.2636405
TPP2	ENSG00000134900	TPP2	7174	TPP2	0.047355
TPPP	ENSG00000171368	TPPP	11076	TPPP	0.42625
TPPP2	ENSG00000179636	TPPP2	122664	TPPP2	0.058255
TPPP3	ENSG00000159713	TPPP3	51673	TPPP3	-0.069716
TPR	ENSG00000047410	TPR	7175	TPR	0.0370315
TPRA1	ENSG00000163870	TPRA1	131601	TPRA1	0.006805
TPRG1	ENSG00000188001	TPRG1	285386	TPRG1	-0.25674
TPRG1L	ENSG00000158109	TPRG1L	127262	TPRG1L	0.07052
TPRKB	ENSG00000144034	TPRKB	51002	TPRKB	0.35009
TPRN	ENSG00000176058	TPRN	286262	TPRN	-1.227255
TPRX1	ENSG00000178928	TPRX1	284355	TPRX1	0.61904
TPSAB1	ENSG00000172236	TPSAB1	7177	TPSAB1	0.363185
TPSB2	ENSG00000197253	TPSB2	64499	TPSB2	-0.43363
TPSD1	ENSG00000095917	TPSD1	23430	TPSD1	0.714895
TPSG1	ENSG00000116176	TPSG1	25823	TPSG1	-0.24561
TPST1	ENSG00000169902	TPST1	8460	TPST1	0.1047375
TPST2	ENSG00000128294	TPST2	8459	TPST2	0.37975
TPT1	ENSG00000133112	TPT1	7178	TPT1	-1.62779
TPTE	ENSG00000274391	TPTE	7179	TPTE	0.778245
TPTE2	ENSG00000132958	TPTE2	93492	TPTE2	0.4175215
TPX2	ENSG00000088325	TPX2	22974	TPX2	0.41394
TRA2A	ENSG00000164548	TRA2A	29896	TRA2A	-0.1597375
TRA2B	ENSG00000136527	TRA2B	6434	TRA2B	-0.5026535
TRABD	ENSG00000170638	TRABD	80305	TRABD	0.73608
TRABD2A	ENSG00000186854	TRABD2A	129293	TRABD2A	-0.675215
TRABD2B	ENSG00000269113	TRABD2B	388630	TRABD2B	0.26565
TRADD	ENSG00000102871	TRADD	8717	TRADD	-0.484675
TRAF1	ENSG00000056558	TRAF1	7185	TRAF1	-0.877075
TRAF2	ENSG00000127191	TRAF2	7186	TRAF2	-0.579845
TRAF3	ENSG00000131323	TRAF3	7187	TRAF3	0.72275
TRAF3IP1	ENSG00000204104	TRAF3IP1	26146	TRAF3IP1	-0.00711
TRAF3IP2	ENSG00000056972	TRAF3IP2	10758	TRAF3IP2	0.19954
TRAF3IP3	ENSG00000009790	TRAF3IP3	80342	TRAF3IP3	0.51939
TRAF4	ENSG00000076604	TRAF4	9618	TRAF4	-0.465075
TRAF5	ENSG00000082512	TRAF5	7188	TRAF5	-0.54967
TRAF6	ENSG00000175104	TRAF6	7189	TRAF6	-0.7772
TRAF7	ENSG00000131653	TRAF7	84231	TRAF7	2.51475
TRAFD1	ENSG00000135148	TRAFD1	10906	TRAFD1	-0.646015
TRAIP	ENSG00000183763	TRAIP	10293	TRAIP	-0.0461405
TRAK1	ENSG00000182606	TRAK1	22906	TRAK1	-0.165265
TRAK2	ENSG00000115993	TRAK2	66008	TRAK2	0.0963875
TRAM1	ENSG00000067167	TRAM1	23471	TRAM1	0.055685
TRAM1L1	ENSG00000174599	TRAM1L1	133022	TRAM1L1	-0.34062
TRAM2	ENSG00000065308	TRAM2	9697	TRAM2	-0.56858
TRANK1	ENSG00000168016	TRANK1	9881	TRANK1	-0.27103835
TRAP1	ENSG00000126602	TRAP1	10131	TRAP1	-0.498375
TRAPPC1	ENSG00000170043	TRAPPC1	58485	TRAPPC1	-0.4148305
TRAPPC10	ENSG00000160218	TRAPPC10	7109	TRAPPC10	-0.43151
TRAPPC11	ENSG00000168538	TRAPPC11	60684	TRAPPC11	-0.046605
TRAPPC12	ENSG00000171853	TRAPPC12	51112	TRAPPC12	0.189283
TRAPPC13	ENSG00000113597	TRAPPC13	80006	TRAPPC13	-0.06681
TRAPPC2	ENSG00000196459	TRAPPC2	6399	TRAPPC2	-1.14004
TRAPPC2L	ENSG00000167515	TRAPPC2L	51693	TRAPPC2L	0.5970447
TRAPPC3	ENSG00000054116	TRAPPC3	27095	TRAPPC3	-0.0618
TRAPPC3L	ENSG00000173626	TRAPPC3L	100128327	TRAPPC3L	0.03562
TRAPPC4	ENSG00000196655	TRAPPC4	51399	TRAPPC4	-1.120785
TRAPPC5	ENSG00000181029	TRAPPC5	126003	TRAPPC5	-0.491955
TRAPPC6A	ENSG00000007255	TRAPPC6A	79090	TRAPPC6A	0.46064
TRAPPC6B	ENSG00000182400	TRAPPC6B	122553	TRAPPC6B	-0.636152
TRAPPC8	ENSG00000153339	TRAPPC8	22878	TRAPPC8	1.172825
TRAPPC9	ENSG00000167632	TRAPPC9	83696	TRAPPC9	0.7056445
TRAT1	ENSG00000163519	TRAT1	50852	TRAT1	-1.110875
TRDMT1	ENSG00000107614	TRDMT1	1787	TRDMT1	-0.351455
TRDN	ENSG00000186439	TRDN	10345	TRDN	-0.947575
TREH	ENSG00000118094	TREH	11181	TREH	-0.570302
TREM1	ENSG00000124731	TREM1	54210	TREM1	0.226885
TREM2	ENSG00000095970	TREM2	54209	TREM2	0.623165
TREML1	ENSG00000161911	TREML1	340205	TREML1	-1.2078545
TREML2	ENSG00000112195	TREML2	79865	TREML2	-0.034215
TREML4	ENSG00000188056	TREML4	285852	TREML4	-0.513035
TRERF1	ENSG00000124496	TRERF1	55809	TRERF1	0.149155
TREX1	ENSG00000213689	TREX1	11277	TREX1	0.145365
TREX2	ENSG00000183479	TREX2	11219	TREX2	-0.554895
TRH	ENSG00000170893	TRH	7200	TRH	0.091721
TRHDE	ENSG00000072657	TRHDE	29953	TRHDE	-1.425855
TRHR	ENSG00000174417	TRHR	7201	TRHR	0.1973
TRIAP1	ENSG00000170855	TRIAP1	51499	TRIAP1	-0.435915
TRIB1	ENSG00000173334	TRIB1	10221	TRIB1	-1.53303
TRIB2	ENSG00000071575	TRIB2	28951	TRIB2	-0.929255
TRIB3	ENSG00000101255	TRIB3	57761	TRIB3	0.20328
TRIL	ENSG00000255690	TRIL	9865	TRIL	0.37896
TRIM10	ENSG00000204613	TRIM10	10107	TRIM10	-0.87083
TRIM11	ENSG00000154370	TRIM11	81559	TRIM11	-0.31156
TRIM13	ENSG00000204977	TRIM13	10206	TRIM13	-1.40913
TRIM14	ENSG00000106785	TRIM14	9830	TRIM14	-0.29335
TRIM15	ENSG00000204610	TRIM15	89870	TRIM15	0.9941
TRIM16	ENSG00000221926	TRIM16	10626	TRIM16	-0.518472
TRIM16L	ENSG00000108448	TRIM16L	147166	TRIM16L	-0.962002
TRIM17	ENSG00000162931	TRIM17	51127	TRIM17	0.314715
TRIM2	ENSG00000109654	TRIM2	23321	TRIM2	-0.616355
TRIM21	ENSG00000132109	TRIM21	6737	TRIM21	0.085415
TRIM22	ENSG00000132274	TRIM22	10346	TRIM22	0.090305
TRIM23	ENSG00000113595	TRIM23	373	TRIM23	-0.4116175
TRIM24	ENSG00000122779	TRIM24	8805	TRIM24	-0.634035
TRIM25	ENSG00000121060	TRIM25	7706	TRIM25	-0.62734
TRIM26	ENSG00000234127	TRIM26	7726	TRIM26	-0.4059
TRIM27	ENSG00000204713	TRIM27	5987	TRIM27	0.1131165
TRIM28	ENSG00000130726	TRIM28	10155	TRIM28	-0.835515
TRIM29	ENSG00000137699	TRIM29	23650	TRIM29	-0.68747
TRIM3	ENSG00000110171	TRIM3	10612	TRIM3	0.33735
TRIM31	ENSG00000204616	TRIM31	11074	TRIM31	-0.1710975
TRIM32	ENSG00000119401	TRIM32	22954	TRIM32	-0.625835
TRIM33	ENSG00000197323	TRIM33	51592	TRIM33	0.558665
TRIM34	ENSG00000258659	TRIM34	53840	TRIM34	0.09027
TRIM35	ENSG00000104228	TRIM35	23087	TRIM35	-0.44594
TRIM36	ENSG00000152503	TRIM36	55521	TRIM36	0.6814275
TRIM37	ENSG00000108395	TRIM37	4591	TRIM37	0.38278
TRIM38	ENSG00000112343	TRIM38	10475	TRIM38	-0.0666715
TRIM39	ENSG00000204599	TRIM39	56658	TRIM39	0.305635
TRIM4	ENSG00000146833	TRIM4	89122	TRIM4	0.607455
TRIM40	ENSG00000204614	TRIM40	135644	TRIM40	0.800685
TRIM41	ENSG00000146063	TRIM41	90933	TRIM41	-0.018535
TRIM42	ENSG00000155890	TRIM42	287015	TRIM42	-1.090585
TRIM43	ENSG00000144015	TRIM43	129868	TRIM43	0.049775
TRIM43B	ENSG00000144010	TRIM43B	653192	TRIM43B	0.22071
TRIM44	ENSG00000166326	TRIM44	54765	TRIM44	-0.22096
TRIM45	ENSG00000134253	TRIM45	80263	TRIM45	0.559085
TRIM46	ENSG00000163462	TRIM46	80128	TRIM46	-1.40462
TRIM47	ENSG00000132481	TRIM47	91107	TRIM47	0.013575
TRIM48	ENSG00000150244	TRIM48	79097	TRIM48	0.079358
TRIM49	ENSG00000168930	TRIM49	57093	TRIM49	0.717855
TRIM49B	ENSG00000182053	TRIM49B	283116	TRIM49B	-0.7575796
TRIM49C	ENSG00000204449	TRIM49C	642612	TRIM49C	0.48816005
TRIM49D1	ENSG00000223417	TRIM49D1	399939	TRIM49D1	-1.49925
TRIM49D2	ENSG00000233802	TRIM49D2	729384	TRIM49D2	-0.433475
TRIM5	ENSG00000132256	TRIM5	85363	TRIM5	0.74221
TRIM50	ENSG00000146755	TRIM50	135892	TRIM50	-0.138955
TRIM51	ENSG00000124900	TRIM51	84767	TRIM51	-1.41624
TRIM52	ENSG00000183718	TRIM52	84851	TRIM52	0.145215
TRIM54	ENSG00000138100	TRIM54	57159	TRIM54	0.2481855
TRIM55	ENSG00000147573	TRIM55	84675	TRIM55	-1.070125
TRIM56	ENSG00000169871	TRIM56	81844	TRIM56	1.15429
TRIM58	ENSG00000162722	TRIM58	25893	TRIM58	0.80083
TRIM59	ENSG00000213186	TRIM59	286827	TRIM59	-0.504445
TRIM6	ENSG00000121236	TRIM6	117854	TRIM6	0.027345
TRIM60	ENSG00000176979	TRIM60	166655	TRIM60	0.174275
TRIM61	ENSG00000183439	TRIM61	391712	TRIM61	-0.211845
TRIM62	ENSG00000116525	TRIM62	55223	TRIM62	-0.0647
TRIM63	ENSG00000158022	TRIM63	84676	TRIM63	-0.3516
TRIM64	ENSG00000204450	TRIM64	120146	TRIM64	-0.4647345
TRIM64B	ENSG00000189253	TRIM64B	642446	TRIM64B	0.27456
TRIM64C	ENSG00000214891	TRIM64C	646754	TRIM64C	-0.643585
